Text_index;;texte
183146_tweet.txt;;adama est un violeur  et les français le sucent au bout  
222538_tweet.txt;;brest ils se font humilier à nimes - la semaine dernière et ce soir ils jouent comme le bayern
174068_tweet.txt;;mauvaise soirée vu que tu va perdre face à brest sur ce 
206303_tweet.txt;;jsuis vrmt mort pour moi etait fini giannis en feu mais il se blesse tôt plus le - ils se mangeaient
52527_tweet.txt;;rocket league qui se tire une balle dans pied en passant only epic même eux ils savent que est une idée pourrit en passant gratuit 
147846_tweet.txt;;est quoi ce  là  plus de kg a part si es un nain y a rien de choquant mdrrr la plupart elles ont un corps ultra basique  les vraies obèses en sueur face à ce  
192429_tweet.txt;;tu pourrais être du coté des gagnants mais tu préfères la vie de vermine je vois
34762_tweet.txt;;fatigué des grosses putes qui prennent tout mal aprennez a rire un peu ca rigole de la shoah mais un mec vanne sur le viol la est un proccés pour crime contre humanité
2168_tweet.txt;;pas le même délire profitez les bg 
191297_tweet.txt;;es une femme et tu sais pas cuisiner    est parce que tu merites aller au resto tous les jours
73796_tweet.txt;;euh tu preferes que jte dise tes une pute vipere et mechante 
76697_tweet.txt;;par contre ai pas compris autre meuf elle a pas vu mais elle a reconnu la voix hassan
144639_tweet.txt;;hamilton qui prend une penalite de s et bottas qui est à la e position  tay journee bi neikhoul dal
208697_tweet.txt;;je hais ces journaliste qui disent polemiste au sujet de soral alors que est un faf un neo nazi un ideologie extremiste vous etes des merdes 
35654_tweet.txt;;je dois y ramener ma copine casses les couilles celle là  
228679_tweet.txt;;tkt pas et est-ce que jprend un mister freeze répond vite
188514_tweet.txt;;jikook hearteuuuuuuu omg  joyeux anniversaire  avais envie de faire une vidéo  
149890_tweet.txt;;de fou la on peut rien lui refuser
131345_tweet.txt;;découverte de fall guys s go 
202881_tweet.txt;;faire attention  mon ami a chopé le alors il faisait hyper attention juste en allant faire ses courses il a mis un mois à en remettre mais heureusement il ne fait pas parti des 
260701_tweet.txt;;a être objectif et être dans excès hein pq tu veux foutre des joueurs de liverpool qui ont rien de plus que neymar 
218935_tweet.txt;;adore comment vous aimez savoir comment mon chat me boloss   ou alors est juste la voir qui vous fait plaisir  
263861_tweet.txt;;oh bordel ai crié dans mon appart 
251764_tweet.txt;;nous sommes le er septembre  notre kookie a  ans  happy birthday jeon jungkook notre golden maknae à la voix ange et au cur si pur et si doux  tu es notre euphoria à nous     
157681_tweet.txt;;fais pas gaffe à certaines photos mdrr est des vieux délires
15891_tweet.txt;;weshhhh elles ont envoyées des nudes à la mère à hassanelles sont folles
153625_tweet.txt;;ah bah làça resteraavec nos adosest vive la malbouffexxx est pas prêt de partirggrmc
251080_tweet.txt;;est de là que vient expression  moun ka chayé sa kon ti pain 
184327_tweet.txt;;les bucks perdent uniquement à cause du coach et des joueurs qui sont faibles giannis stat comme un porc même en étant nul au shoot 
179907_tweet.txt;;sa choque personne il font tous les blindés et quand fo payé et que c pa gratuit sa se dispute après sa se montre avec des truc de luxe aller vous faites pas rêver moi je paie pour mes parents 
106830_tweet.txt;;bref selena je aime quand même mais stp donne des nouvelles un peu
123520_tweet.txt;;est des enfants eux toujours a tout prendre au sérieux ai vu le délire avec silhouette et cha-la head cha-la est des malades mdr
84758_tweet.txt;;jlaimais bcp lady gaga mais vzy elle est so démodé elle mérite pas tout ça
8893_tweet.txt;;ca fait bien réaliser à quel point c est la hess au poste de latéral gauche chez nous  d ailleurs katranis il appartient toujours à sainté  ptdrr
127793_tweet.txt;;- gooooooooooooooooooooooooooool do olympique de marseille caleta-car   brest x olympique de marseille
50492_tweet.txt;;sont où les enculer qui ont dit wejdene était plus bells 
72464_tweet.txt;;donc moi qui ne supporte pas les lakers mais qui supporte encore moins les rockets je voulais que lebron lave harden et là est le contraire genre mdr suis dépassée par les événements du coup 
73593_tweet.txt;;ptdrrr que des couilles est  melec stmg la  
176049_tweet.txt;;bonjour smail bonjour la meute  etre bon est être en harmonie avec soi-même la discorde est être forcé à être en harmonie avec les autres oscar wilde  une fois est pas coutume je fais un petit bonne journée à tous et à toutes  
59473_tweet.txt;;vrai masterclass  je viens en renfort offensif pour la  je suis latéral mdrr je joue buteur résultat  but  barre un poteau et  penaltys loupéson perd -
163572_tweet.txt;;kadhafi néron un gars qui tient une grosse boule des caféinomanes autant de mecs obsédés par idée avoir la plus grande on se fout eux dans le  et ça détone le tout sous les sages regards de vinciane despret et pierre bourdieu 
141880_tweet.txt;;mange déjà mes doigts devant les marseillais là putin de bordelle wlh je vais rester calme se est que le deuxième épisode  
44513_tweet.txt;;bah pk tu demandes si il est en épic tu es con ou 
196613_tweet.txt;;vient à liverpool dans  jours musée des beatles anfield road musée des reds achat de maillots rougesmon pére lol
29225_tweet.txt;;les bucks on savait depuis le début que playoffs est pas leur fort pas les lakers 
186401_tweet.txt;;mdrr ex femme a hassan jai jurer elle a un jnoun en elle est pas possible
130673_tweet.txt;;façon on attendait kaaris et bosh là ils avaient fait un son mélodieux rentré ici sorti là-bas  façon là allais les insulter quoiii
82450_tweet.txt;;mais attendez océane a voulu serré benji alors il était mis ac sa sur jumelle  
242714_tweet.txt;;laurent blanc au barça ils sont tombés sur la tête ou quoi il vauriens laurent blanc ah si prenne comme entraîneur là ils sont pas prêt de gagner le championnat 
131850_tweet.txt;;du volley avec willian qui a plus pourri que moi  
187328_tweet.txt;;pourquoi ai pas de meufs je lui aurait offert tous les t-shirt de léna situations
148766_tweet.txt;;t un doqué toi silhouette viol les opening de one piece qyi sont majoritairement éclater we are c le seul bien mais il est tjr loin du lvl de silhouette
87420_tweet.txt;;ah bah oui écoute marine et madi aussi de toute façon un homme ça commet quoi comme crime  a part aimer sa femme de tout son coeur  bon sérieusement h du matin je ne discute plus à propos de ce sujet je vous laisse discuter entre  de hassan bisous 
31105_tweet.txt;;westbrook il est surcôté
119239_tweet.txt;;avant je ne parlais avec des toubab des sujets ol motakh ci liverpool rk ladone tweeté
69934_tweet.txt;;a veut se la jouer musulman intègre mais ça continue de vivre chez les mécréants tellement ça se chie dessus de vivre en terre islam sous la  allez vous reposer bande de blaireau   
131980_tweet.txt;;jai tellement décrocher du foot que jviens de découvrir que coutinho il était au bayern
144460_tweet.txt;;par contre celui qui trouve est quoi les chaussures de greg qui me le dise svpppp  
155973_tweet.txt;;elle est grosse la robe rougethinkingfacelrds
41972_tweet.txt;;en a certaines ça se voit même pas que vous dépassez les kg pour dire que tout dépend de la taille et de la morphologie de chacun donc pas de quoi complexer    ps vous êtes mignonnes acceptez-vous comme vous êtes 
192733_tweet.txt;;mdrrr la vieille première mi-temps de westbrook
160923_tweet.txt;;bon du coup petit resumé  histoire avec hassan a grave choque il est peut etre pas  innoncent dans ses relations mais mdr les femmes sur lesquelles ils tombent ne cherchent que le buzz ses preuves sont concretes au moins
87412_tweet.txt;;ptn je suis trop contente les vlog août de léna situation ont commencé
37218_tweet.txt;;silhouette qui gagne ai seum meme si c mon op pref de naruto op  all
196441_tweet.txt;;empêche on a perdu sur mais est-ce ils se sont mis les  gamins sur le ème et  ème set   sous il du maître djoko quel bonheur ce match à regarder  
214725_tweet.txt;;ce que ai compris tootatis est une meuf qui a photoshoppé ses photos snap un truc comme ça je suis pas sur
29999_tweet.txt;;est des fous a mettre album photo de mbappe sur fifa 
104593_tweet.txt;;la sncf vous êtes des génies des putains de génies 
114848_tweet.txt;;quel bonheur de voir les bucks dans la sauce ça va faire une team de ring chaser autour un joueur dont le meilleur move est un marché en faisant la toupie gg 
245382_tweet.txt;;ai limite pas envie de finir la série là dessus ça fait chier pr giannis
63790_tweet.txt;;ptdrrrr drogba il est complètement fou la saison de suarez   est une des meilleurs saison de histoire au poste de numéro  on ne en rend pas compte
115618_tweet.txt;;le foutage de geule total est la pute que se moque du trottoir quand est un certain peuple donc le nom commence par un j don la licra es  qui fait du comunotarisme est bien vue est de entraide mais les autre peuple non est mal 
192289_tweet.txt;;never mais par contre les gens se sont pas gênés pour le faire avec moi hmdl ai arrêté les délires de parler avec les gens depuiiiiis 
50120_tweet.txt;;vous allez beau crier la loi le respect de  tout pouvoir en place tire la couverture de son côté le respect de la loi est pour les autres 
56792_tweet.txt;;top  des mots préféré de  aka feuille de canson tg ftg no u ses nn
225288_tweet.txt;;super mario  mon premier jeu ptn ça va investir 
22165_tweet.txt;;après tu compare avec le meilleur colors aussi ptdr et alpha wann est bcp plus à aise que freeze dans ce domaine
199868_tweet.txt;;tu confonds av la l et valenciennes mon bb sinon oui maintenant on la soudoie pour être au final ridicule en mondiovision après moultes remontadas 
114934_tweet.txt;;en sah ça rajoute des points de mignoncité 
94036_tweet.txt;;les parents de leris luketo ils sont où wsh  quand le petit il pleure le soir la sa maman elle crie pas 
219648_tweet.txt;;très chaud imagine me pas la douleur du gars il a aimé une femme qui la trompe dans tous les sens du therme mskn ma plus grande peur
80046_tweet.txt;;lebron lakers est comme messi barca il croit que le maillot suffit pour gagner 
7894_tweet.txt;;faut voir le côté positif de ces images elles sont parlantes comme ou plus  une stat ethnique et diffusées sur tous les merdias mais les cons sont tellement cons  ils  y voient que des jeunes incolores
31218_tweet.txt;;reveil toi es entrain me faire serrer
144252_tweet.txt;;ce stream wow  fall guys était magique  merci à tous et surtout à  pour son raid  bonne fin de dimanche  
166990_tweet.txt;;excès  y peux rien genre de base chan et felix était mes ults puis tu as jeongin qui est rajouté et pour le cb là lee know il est sorti de nul part en mode tu vas ult sinon conséquence je chiale
189528_tweet.txt;;arrêtes la bibine où tu vois le mot suède dans ta capture écran  et as toujours pas percuté que je suis une femme tu en es à combien de bouteilles de pinard
250034_tweet.txt;;il a cru il pouvait faire mal à kiki en toute impunité mdrrr  a ne se passe pas comme ça   
67435_tweet.txt;;coucou ma rebelle  je ne comprends pas  merci de me retrouver à nouveau mais je ne comprends pas de quoi vois parlez toutes les deuxai du rater un épisodefacewithmonoclefacewithrollingeyesthinkingface je viens de assoupir devant la télégrinningfacewithsweat gros bisous et bonne nuit les fillesmerci à toutes les redheartsparklingheartfaceblowingakissfaceblowingakissfaceblowingakiss
24618_tweet.txt;;non frro un mec en s serai passer en dessous un vrai stmg casse tout
204355_tweet.txt;;westbrook si il fait que des passes et des layups a moyen ils gagnent les rockets
234481_tweet.txt;;sah la vidéo hassan elle est choquante est abusé la
178302_tweet.txt;;même en étant le cas tu restes sacrément limité en argumentation pour une personne qui en cherchait mdr
138476_tweet.txt;;je pense que lire des ln avec beneath the mask rain instrumental version en fond ca doit claquer a tester  
50524_tweet.txt;;le gars qui ne veux pas oa sr cuisance que ce soit réellement le deal ou pas mm si ses arguments sont foireux bah ce sont les siens et si il les exprime un en face pourra le faire changer avis ou le conforter on est pas ds de la science brute ici 
268160_tweet.txt;;gros je sais même pas elle veut dire quoi par black woman business quand on parlait de adèle ptdrr
172057_tweet.txt;;on rigole on rigole mais demain y a école
54784_tweet.txt;;mdrr nan mais ceux qui essaient de ressembler à michael jackson au final ils ressemblent à des aliens frère flippant
68468_tweet.txt;;choupi emmerdeuse 
73623_tweet.txt;;mais maroua elle a répondu quelque chose ou rien
43600_tweet.txt;;non mais tu peux le conserver pour être le premier à faire un mélange de gènes mâles tu transmettras mes gènes et tes gènes à ta meuf comme ça les gosse il aura choppé genre  iq quoi
255678_tweet.txt;;je suis accord par contre je pense vraiment pas que le doublé mvp dpoy sera critiqué car la saison des bucks me rappelle la saison des cavs  une grosse reguliere et une élimination en demie de conf malgré cela on a pas critiquer et contester le mvp  de lebron
141742_tweet.txt;;obligé adèle a saigné les sons whine  kotch et so mi like it 
196038_tweet.txt;;ou bien vous fumez souvent quoi ooh mon ami suarez à son prime marque dans toutes les positions 
71602_tweet.txt;;non mais les gens qui critiquent la performance de lady gaga aux vmas euuuuh elle danse et chante avec un masque sur des talons de cm avec en plus sa fibro qui la bouffe tous les jours  ses spasmes bref en passe est peut être pas la perfo là plus incroyable vocalement
76270_tweet.txt;;ils sont incroyable je avais remarquée hier dans intro de léna je attendais mdrrr
169777_tweet.txt;;azy même moi je viens de commencer decu ai fait quelque gt  go ton epic 
66951_tweet.txt;;pierre palamde je croyais quil allait mieux msk que dieu aide 
242409_tweet.txt;;ah tu veux verser le sable dans le gari des médias cado pk danilo aussi a à se créer rivalité tsruuuuu
403_tweet.txt;;ah ouais yen a qui sont génés pour pas grand chose
177903_tweet.txt;;chacun ses choix mais jugez pas un qui veut avoir un enfant de ses gènes parce que a rien de plus normal
226225_tweet.txt;;allez faisons passer silhouette et éliminer la racaille dbz
177555_tweet.txt;;mdr est qui  est le petit frère de leris 
147651_tweet.txt;;ptdrrrr de fou et ça me soule les gens qui excusent de leurs actions par leur signe astro
80960_tweet.txt;;ptdrrr le producteur de hassan on dirait les acteurs dans au nom de la vérité 
217737_tweet.txt;;je vois pas le rapport là mdr memphis a toujours été décisif thauvin ne joue plus au foot depuis  an
196538_tweet.txt;;par contre on va encore vraiment finir un mercato sans acheter un lateral gauche potable  ptdrr jpp 
197877_tweet.txt;;nos lyonnaises ont fait du game une dictature  merci 
199764_tweet.txt;;pour ceux ont la flemme de matter la vidéo   ansu a une pubalgie naissante qui est traitée  luis suarez a un genou qui ne reviendra plus il sera tete pas là vs le bayern si on passe il forcera à mon avis faire une saison de plus avec lui titulaire
51924_tweet.txt;;ptdrrr après bon pas scandaleux mais westbrook a pas assez
156030_tweet.txt;;la nouvelle chanson de somi est vraiment trop cool
26_tweet.txt;;il grandi trop vite mon petit chouchou ai fait un petit montage pour son anniv 
135451_tweet.txt;;nanimo nanimo on doit gagné les ninjas tout le monde doit voter silhouette  
44349_tweet.txt;;ouais encore as pas le frustration de voir comment ta famille va fuckup leur vie après ta mort
261657_tweet.txt;;lena et moi on est trop mims avec nos pdp
25853_tweet.txt;;bala bala a été banni banni si les réseaux sociaux ont pu fermer la gueule à des partiellement à origine de election de  que pèse donc un  gardez les proportions amérique est pas la france ça se saurait 
17536_tweet.txt;;mdr moi je peut même pas faire tourner un jeu en moyen voir epic alors te plein pas
58651_tweet.txt;;brook lopez est le meilleur joueur des bucks dans cette série suis mort
13747_tweet.txt;;si demain g pas mes colis aliexpress jvai mourir
51151_tweet.txt;;est pour ça que ai dit il était irrégulier mais est trop vous avez tellement un seum contre sanson imagine pas contre les autres joueurs comme rongier qui bug devant le but
246675_tweet.txt;;je suis mort xd espère que ya du cul a la fin pour ce prix là tt 
245818_tweet.txt;;liverpool des frères
49261_tweet.txt;;merciiii pour ma pp ai pris cette image après ai tout rajouté et merci hihi es grave bon délire 
128971_tweet.txt;;somi qui comeback cest trop beau pour être vrai
46050_tweet.txt;;la chair de poule la séquence jamal murray après le match respect éternel au gars 
209576_tweet.txt;;svp a capté pour être en claquette chaussette 
147229_tweet.txt;;wsh moi je met le pleine écran  adblock il auront jamais
88099_tweet.txt;;thauvin est quoi sa tit pont qué pasa
231900_tweet.txt;;bravo à tous ceux qui fanfaronnent parce ils tournent sur  iptv est une belle manière de pousser les autorités à mettre le nez dedans et faire chier nos fai des petits branleurs qui se sentent mesrine alors que sa e devise était de fermer sa gueule  mediapro  telefoot
166262_tweet.txt;;westbrook frère réveilles toi là
1240_tweet.txt;;eh bah pour la tresse je préfère celle elle avait avant 
262565_tweet.txt;;un vient de dire il va supprimer la vidéo parce il a tweeté avec son iphone punaise stp jungkook ne fais pas ça   bts 
176543_tweet.txt;;ceux qui disent autre que mister freeze on est pas ensemble
252773_tweet.txt;;mdr je regarde est match à newcastle il est trop fort y sait grv amélioré cet été ou la saison pro y bouge dans club du top  pl
94545_tweet.txt;;la video des stmg était mythique sah
109859_tweet.txt;;chui mort sa mère pierre palmade il est défoncé à h à la télé mdrrr
80856_tweet.txt;;le match de thauvin est a montré dans aucune école  est du sexe
24596_tweet.txt;;mister freeze ou rien est qui ca pirouli 
24194_tweet.txt;;silhouette encule we go 
176333_tweet.txt;;cette nuit là il a fait de westbrook sa pute ça  un poster  un contre 
148400_tweet.txt;;armin i a fait reg des tirages de cartes là par signe astro ça fait min je panique 
40530_tweet.txt;;jimin il nou nourrit tellement bien à chaque anniversaire 
26036_tweet.txt;;année  a fait regretter avoir acheté une nintendo switch  animal crossing y joue même plus y a que ma femme qui saigne ce jeu
162430_tweet.txt;;en plus est toi qui a demandé comment on pouvait lui clc sous un tweet dans lequel il ya son adresse donc est normal de croire que tu soit de roubaix fils
236686_tweet.txt;;ce soir pour nous les bucks inchallah vraiment si on perd je pleure dans mon lit 
162814_tweet.txt;;mdrrr ai posté la photo de selena gomez ai reçu plus de  msg en mode ai crue était toi tu lui ressemble trop 
48157_tweet.txt;;jvien dregarder la video hassan et jsu choque comment humain est mauvais chauuuud
156798_tweet.txt;;rajoute a peu près  pcq c en pounds sinon convertis
107528_tweet.txt;;joyeux anniversaire a homme que aime le plus ai meme pas de mots parce que jss entrain de pleurer comme une grosse merde genre je aime beaucoup trop il mérite tout amour du monde et voila joyeux anniversaire je aime 
58127_tweet.txt;;jparle du jeu des lakers qui avait mal jouer au game 
54953_tweet.txt;;va te faire foutre  en revanche si tu veux mettre la main au portefeuille te gênes pas 
42148_tweet.txt;;mais en sah sans victoire des lakers au garden moins de saveur
2984_tweet.txt;;mais non il faut pas avoir peur petit fragile car est seulement les gens comme moi qui peuvent te protéger des ordures comme adama traoré
162232_tweet.txt;;bah du coup au lieu de dire gnngnn les noirs ils font des listes pas bien bas toi pour que tout le monde soit respecter par les soignants est ouf ce manque de logique
182783_tweet.txt;;les fans du puy du fou ils sont ravagés  quand le puy du fou fait de la merdeils essayent de créer un scandale sur disney mais à chaque fois est un échec le puy du fou est dans la sauce comme toujours et est juste mérité  
18524_tweet.txt;;le colors de freeze corleone est énervé 
115580_tweet.txt;;favez ce tweet et regardez ça fait quoi sa me débecte sah 
195152_tweet.txt;;je vous jure selena gomez je aime trop je la suis depuis que je suis toute petite sur disney et est vraiment une de icônes
19348_tweet.txt;;la remontée hamilton aussi bordel de merde est importe quoi ce mec
168223_tweet.txt;;je viens de voir je suis refait genre mario galaxy  
46620_tweet.txt;;ma grand-mère elle a pas comprit le sens des écouteurs  ds mario kart elle fait que me parler ça me déconcentre et exaspère en même temps  stop mamie oreilles bouchées need concentration 
7989_tweet.txt;;nn ça est mister freeze glace est le cornet a  dinars au bled
256280_tweet.txt;;laurent blanc il arrêter ans c énorme en ans zidane il a gagné  titres
79653_tweet.txt;;exactement  mais je vais pas te cacher que ça me ferait grave plaisir ils énervent ces bucks de merde
179116_tweet.txt;;ai jamais vue une ville comme beziers à peine tu fais  mètres tu te fais klaxonner siffler etc ils ont faim dans cette ville
258659_tweet.txt;;la vidéo hassan elle est bad longue mais jv qd mm la regarder
68772_tweet.txt;;bon les bucks ne gagneront jamais la série allez la faites exprès de perdre svp 
75468_tweet.txt;;mais les lakers ils ont foutu quoi je
109149_tweet.txt;;gambi il a pas fait tf pcq c pas le même public chef mdr au début il parlait cité guedro  etc tu peux pas mettre sur tf wejdene est les tipeu parole légèredonc ça peut passer en plus ça colle avec le phénomène tik tok que tt les médias veulent comprendre
180661_tweet.txt;;vérifie la chatte à ta pote est tout ske tu sais fair
229716_tweet.txt;;il est en train de chier sur les lakers est hallucinant
196997_tweet.txt;;c dingue en fait lol leonardo doit peter un câble
55971_tweet.txt;;jai un combi a  en route toronto est passé hier jai mis houston avec mais je me dis que coach bug va se faire bully et forcé a mettre giannis min la
1089_tweet.txt;;on nous casse la tête avec la jauge de  spectateurs dans les stades ou autres et au puy du fou ils sont  amassés     
205677_tweet.txt;;cc c quoi votre signe astro pref répondez ou 
22077_tweet.txt;;les commentaires de rmc sport   je deconne 
70074_tweet.txt;;marvin il dégage vraiment du flow   
72728_tweet.txt;;taa a bousillé la concurrence dans le monde à son poste a ne sert à rien de le comparer à importe quel autre latéral droit ce sont tous des gueux à côté de lui trop fort
265982_tweet.txt;;les go de ce hashtag vraiment  
71261_tweet.txt;;ah bah oui comme la suède qui mise sur immunité collective depuis le début et qui en sort si bien non
105689_tweet.txt;;que des cassos à roubaix lille c connu
58676_tweet.txt;;décès   de la population mondiale  contaminés   de la population mondiale   tu fouche ma gueule ou bien     
189649_tweet.txt;;ptdddr dans la liste en a  qui peuvent parler avec suarez 
221954_tweet.txt;;il a pas pris le pouvoir avec rien mdrrr puis mm si ct le cas y a de biens meilleurs exemples dans histoire puis il se compare à goebbels aussi qui pour le coup était sous les ordres hitler donc il avait pas le pouvoir  ca explique pas le truc de la shoah ptdrr
218568_tweet.txt;;quand étais petite je est percé maintenant je vais au magasin ils le sont tous déjà al envie de pleurer 
209923_tweet.txt;;je discuterai pas avec une fille qui prends le parti un mec pareil il a été coupable et il y avait des preuves maintenant si tu préfères prendre la défense de oppa grand bien te fasse espère que tu le défendra tout autant quand un truc pareil arrivera
4505_tweet.txt;;a joue pas ça énerve  wesh brest quoi
41572_tweet.txt;;je sors de stmg je rentre en deuxième année de master meef et ai jamais vu une classe de stmg comme ça eux ce sont juste des gros attardés 
153081_tweet.txt;;ho wait je vais aller chez une gynécologue une kine et je vais chez une psy ho mon dieu  la licra va me dénoncer  
136199_tweet.txt;;ntm sainz espagnole de mes couilles
10797_tweet.txt;;wine et travel en vrai ça va surtout vu on a prévu de voyager ass euh je te laisse faire ce que tu veux mdr
238716_tweet.txt;;bon bah est fini pour les bucks 
15462_tweet.txt;;mais nonnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn robert ménard est propre comme le linge quand il sort un lavage quoi
101297_tweet.txt;;les pères est vraiment important dans éducation une fille je trouve tt les shatta du polska tootatis elles ont grandis sans figures masculines dans leurs vies et regardez ce que ça a donné 
250869_tweet.txt;;les vlog août de lena situations ptn je kiffff a rien de mieux veux rien savoir
102997_tweet.txt;;gueye - cuisance - kamara et derrière strootman et lopezsanson est quoi ce milieu de ouf
28976_tweet.txt;;mais si suis très nets
36050_tweet.txt;;vas y kaaris et bosh dans le même son est trop
227987_tweet.txt;;westbrook il a touché la soeur à lebron ou est comment  
234623_tweet.txt;;vendredi  en a ils se plaignent alors que est juste un échauffement avant aller en enfer
215246_tweet.txt;;soral est une prison   occupez vous de lui les gars  il va kiffer  
210774_tweet.txt;;bien sûr mais vivre dans la peur est pas une vie donc on enregistre rien
43854_tweet.txt;;a qui il peut me loger sur lyon ou en île de france cet été peu importe la durée
71172_tweet.txt;;la france qui met digne et dubois titulaire  ça se voit est vraiment la hess   
100527_tweet.txt;;ce commentaire il résume bien le freestyle colors de freeze corleone sérieux était nul  
143790_tweet.txt;;on dit calabraise testa dura  ou on dit j aurais dû fermer ma gueule 
182532_tweet.txt;;en vrai ai jamais vraiment écouté mais vu le colors pense pas nan
222142_tweet.txt;;jeudi prochain y a la saison finale de the rain franchement est ça 
228434_tweet.txt;;on te rajoutera pas   cyboo deux secs après  me rajoute
59121_tweet.txt;;astro ptdrrr faut rêver un peu
168553_tweet.txt;;est ouf le marquage de brest sur les coup de pied arrêtés il pourrait mériter bien mieux si ils prenaient pas des buts stupide
91509_tweet.txt;;tendue mais là mon beau-père qui me donne les choses du lave-vaisselle dont il ne connaît pas emplacement  gros est toi qui habite là non  tu crois que est dans mes gênes de savoir où ranger les couvercles de tupperware 
51311_tweet.txt;;si cruel pour hirschi ptn mais quel crack ce mec 
6144_tweet.txt;;mon téléphone fait le bruit de jaba le hutt pendant appel ai rater  dates à cause de ça elles étaient pas fan de star wars
167548_tweet.txt;;c pas faux je connaissais pas cette histoire de gav mais la me suis juste dis ok y ont fait des trucs pas bien entre la baston et tt la plainte jsp hassan c sur c pas lui mais ça se trouve elle vrm été agresser prcq wsh as vu ses marque et la femme battu on sais r
111072_tweet.txt;;ptn allegri c importe quoi bienvenue le jeux degueulasse et au revoir le projet performant de conte
52485_tweet.txt;;ai vu en tt ai eu peur ai crus on était re confiné
60383_tweet.txt;;ai peur pour les rockets face aux lakers  ils vont se faire bouffer  aucun système de jeu est du grand importe entre harden qui rentre plus un tire et westbrook qui continu empiler des flops  lakers in 
205181_tweet.txt;;achète mais putain nintendo vous êtes de sacrés fainéants  même des moddeurs font de meilleures choses que vous sur pc 
262342_tweet.txt;;en vrai comment attends album adele depuiiiis
137732_tweet.txt;;moi aussi svp  est pour faire un cadeau à ma maman  
98043_tweet.txt;;crasseux qui nous ont offensés 
40449_tweet.txt;;- ai parlé de dieudonné et shoananas dans mon bac blanc histoire - ai insulté la mère un élève quand étais surveillant - je me suis fait sucer par mon chat - ai participé au vol par effraction dans une école primaire - je me suis enfui de hôpital psychiatrique
203957_tweet.txt;;jveux caner c trop mimi 
193637_tweet.txt;;mdr en plus le  août c mon anniv
179762_tweet.txt;;marine est beaucoup plus peste et vicieuse que sa soeur 
207791_tweet.txt;;mskn hassan sa video ou il explique tout à propos de son ex femme ca me fait trop de la peine surtout pour sa maman
68173_tweet.txt;;écoute du lady gaga et du kesha et demain c la rentrée et après demain est le permis ahalalallaaaaaaa mais ca va sinon je stresse pas du touuuut je me sens pas du tout perdue dans ma vie hihiiiiii ddd
117105_tweet.txt;;ai aucune photos pour le  je suis trop moche 
189406_tweet.txt;;freeze corleone il a un cheveu sur la langue mais il écrit faut que je dépressurise le sas il a des couilles
61669_tweet.txt;;lopez en espagne et sanson où il veut tu récupère cuisance bah es quand même gagnant est fou
210846_tweet.txt;;car vous êtes tes putin haineux vous avez passez votre temp à insulte car vous gagner jpp
107652_tweet.txt;;giannis blesse mdr
41455_tweet.txt;;ouaw les cris de giannis 
212032_tweet.txt;;message pour  qui voulait jouer à fall guys 
56539_tweet.txt;;ma soeur est vraiment ma meilleure pote  jsuis trop content que la vie ai donné cette chance
231024_tweet.txt;;a compare avantage physique de giannis avec celui de shaq ptdrrrr
238079_tweet.txt;;ahaha franchement pas mal y ai presque cru kappa  sacré jeux acteur le script était génial 
22608_tweet.txt;;moi étais content parce que avais eu la nintendo ds ptdr à quelle heure as des téléphones à cet âge
78874_tweet.txt;;ah donc maintenant les incivilités est des actes qui te font passer aux assises mdr 
207446_tweet.txt;;avec des converses svp oui je suis chiant mais ça donne un air plus élancé à votre silhouette 
248474_tweet.txt;;kaaris feat bosh est ce on veut bordel 
19472_tweet.txt;;plenel est un gros con dangereux
216834_tweet.txt;;raconte tout mes problèmes a une seul personne mais en général aime pas raconter trop trop des trucs 
152118_tweet.txt;;mdrrrr brest joue le match de sa vie
155216_tweet.txt;;je veux le même gâteau friends que léna situation
106387_tweet.txt;;sais pas du tout aimerais biiien mais là jviens échanger dlycee v voir avec eux mais comme c a roubaix a moyen ils me laissent
137835_tweet.txt;;pourquoi tout le monde demande alors que nintendo en a jamais parlé  moins que ai raté un truc et me dites pas parce que le jeu est bien a plein de jeux biens qui sont pas sur switch je veux de vrais arguments  
75705_tweet.txt;;kaaris je le suis depuis zero quand zoo est sorti ai fumé ce réseau pour dire que était le nouveau boss du hardcoreil à confirmé fort depuisquelle plume quel albumencore du gros son pour la salle même si on à toujours pas fini de poncer or noir longue vie à lui
41923_tweet.txt;;quel trou du cul absolu putain entre lui et harrell en suis à souhaiter aux clippers de se faire prendre par le cul par importe quelle équipe pour leur faire apprendre humilité
171787_tweet.txt;;the witcher je suis hypé je suis hypé questuveuxquejtedise 
69406_tweet.txt;;il est passé de ytber giga quali vlog au drone en islande à une vieille parodie de ytber à faire des tu préféres éclatés avec  mecs pas drôles
184709_tweet.txt;;ai draguer une meuf mais au final elle avait un zizi  inspiré de fait non réel  
181893_tweet.txt;;putain mais ils essayent même pas quoi  mario  p docked   
4464_tweet.txt;;avant les élections municipales pas de masques après masques obligatoires   approchent les vacances d été plus de masques  fini les vacances masques obligatoires  là on prend vraiment la population pour des cons rentreescolaire  
68989_tweet.txt;;je chiale si je rejoue à mario galaxy tant de souvenirs je me glace les veines  
174993_tweet.txt;;quand jv gagner une compet de grappling avk mon maillot oujda vous allez tous me voir ayez patience mes fans 
219698_tweet.txt;;mais mdrrr wejdene elle est au dessus wsh 
