tweet_id,tweet,mot
195739_tweet.txt,la vidéo sur ansu fati elle sortira pas ce soir les frerots jsuis désolé ai bossé une vidéo sur la chaine secondaire on va être sage ce soir mdr,chaine
195739_tweet.txt,la vidéo sur ansu fati elle sortira pas ce soir les frerots jsuis désolé ai bossé une vidéo sur la chaine secondaire on va être sage ce soir mdr,mdr
22402_tweet.txt,giannis il a air bien cramé,giannis
48443_tweet.txt,je sais mais giannis pas giannis il peut pas tout faire tout seul hein les bucks en régulière ça roule sur tout le monde  tout effectif  en po méconnaissable  on peut aussi mettre en valeur le coaching de spo,giannis
48443_tweet.txt,je sais mais giannis pas giannis il peut pas tout faire tout seul hein les bucks en régulière ça roule sur tout le monde  tout effectif  en po méconnaissable  on peut aussi mettre en valeur le coaching de spo,giannis
48443_tweet.txt,je sais mais giannis pas giannis il peut pas tout faire tout seul hein les bucks en régulière ça roule sur tout le monde  tout effectif  en po méconnaissable  on peut aussi mettre en valeur le coaching de spo,bucks
48443_tweet.txt,je sais mais giannis pas giannis il peut pas tout faire tout seul hein les bucks en régulière ça roule sur tout le monde  tout effectif  en po méconnaissable  on peut aussi mettre en valeur le coaching de spo,po
48443_tweet.txt,je sais mais giannis pas giannis il peut pas tout faire tout seul hein les bucks en régulière ça roule sur tout le monde  tout effectif  en po méconnaissable  on peut aussi mettre en valeur le coaching de spo,coaching
48443_tweet.txt,je sais mais giannis pas giannis il peut pas tout faire tout seul hein les bucks en régulière ça roule sur tout le monde  tout effectif  en po méconnaissable  on peut aussi mettre en valeur le coaching de spo,spo
40655_tweet.txt,tournoi de merde as ni nadal ni federer as une ambiance de merde tu refiles le covid à tout le circuit et en plus tu disqualifies djoko pour rien,nadal
40655_tweet.txt,tournoi de merde as ni nadal ni federer as une ambiance de merde tu refiles le covid à tout le circuit et en plus tu disqualifies djoko pour rien,federer
40655_tweet.txt,tournoi de merde as ni nadal ni federer as une ambiance de merde tu refiles le covid à tout le circuit et en plus tu disqualifies djoko pour rien,covid
40655_tweet.txt,tournoi de merde as ni nadal ni federer as une ambiance de merde tu refiles le covid à tout le circuit et en plus tu disqualifies djoko pour rien,disqualifies
40655_tweet.txt,tournoi de merde as ni nadal ni federer as une ambiance de merde tu refiles le covid à tout le circuit et en plus tu disqualifies djoko pour rien,djoko
64284_tweet.txt,je préfère gagner avec brest dnb perso,brest
64284_tweet.txt,je préfère gagner avec brest dnb perso,dnb
140506_tweet.txt,la preuve vous êtes tous heureux avoir des remakeportage de mario x par contre quand est pokémon ah bah non ça passe pas,remakeportage
140506_tweet.txt,la preuve vous êtes tous heureux avoir des remakeportage de mario x par contre quand est pokémon ah bah non ça passe pas,mario
140506_tweet.txt,la preuve vous êtes tous heureux avoir des remakeportage de mario x par contre quand est pokémon ah bah non ça passe pas,pokémon
232597_tweet.txt,au moment où il sort  sans lui les bucks se faisaient ouvrir le fion et le match etait plié en qt,bucks
232597_tweet.txt,au moment où il sort  sans lui les bucks se faisaient ouvrir le fion et le match etait plié en qt,etait
232597_tweet.txt,au moment où il sort  sans lui les bucks se faisaient ouvrir le fion et le match etait plié en qt,qt
196893_tweet.txt,sous des publi du a des commentaire comme oe est juste des flemmards qui ont la flemme de faire du sport et qui mentent à eux même parce que on sait tous que des kilo en trop ça nuit a la santé ça donne la gerbe mêlez vous de votre cul,publi
196893_tweet.txt,sous des publi du a des commentaire comme oe est juste des flemmards qui ont la flemme de faire du sport et qui mentent à eux même parce que on sait tous que des kilo en trop ça nuit a la santé ça donne la gerbe mêlez vous de votre cul,oe
77433_tweet.txt,en même temps les stmg se font tellement insulter et chambrer est normal,stmg
121604_tweet.txt,brest ca joue au foot quand même,brest
121604_tweet.txt,brest ca joue au foot quand même,ca
20331_tweet.txt,ptdddrrr est à cause de toi que la terre pense que je suis un charo alors que mon coeur est destiné à,ptdddrrr
20331_tweet.txt,ptdddrrr est à cause de toi que la terre pense que je suis un charo alors que mon coeur est destiné à,charo
5532_tweet.txt,que lo etiquete dice xd bts,lo
5532_tweet.txt,que lo etiquete dice xd bts,etiquete
5532_tweet.txt,que lo etiquete dice xd bts,dice
5532_tweet.txt,que lo etiquete dice xd bts,xd
5532_tweet.txt,que lo etiquete dice xd bts,bts
194752_tweet.txt,ça va laisser twitter mtn mdrr en mode le cdd il est fini,twitter
194752_tweet.txt,ça va laisser twitter mtn mdrr en mode le cdd il est fini,mtn
194752_tweet.txt,ça va laisser twitter mtn mdrr en mode le cdd il est fini,mdrr
194752_tweet.txt,ça va laisser twitter mtn mdrr en mode le cdd il est fini,cdd
222371_tweet.txt,vra ligue des champions  certainement le meilleur latéral gauche de année au monde,vra
243167_tweet.txt,fume une clope vincent stp,vincent
243167_tweet.txt,fume une clope vincent stp,stp
258807_tweet.txt,signé san-antonio dans les con   quand tu passes pour un con passe vite   mais aussi  quand tu passes pour un con tu as belle pour juger la connerie des autres  san-antonio si queue-âne était conte ou la vie sexuelle de berurier,san-antonio
258807_tweet.txt,signé san-antonio dans les con   quand tu passes pour un con passe vite   mais aussi  quand tu passes pour un con tu as belle pour juger la connerie des autres  san-antonio si queue-âne était conte ou la vie sexuelle de berurier,san-antonio
258807_tweet.txt,signé san-antonio dans les con   quand tu passes pour un con passe vite   mais aussi  quand tu passes pour un con tu as belle pour juger la connerie des autres  san-antonio si queue-âne était conte ou la vie sexuelle de berurier,queue-âne
258807_tweet.txt,signé san-antonio dans les con   quand tu passes pour un con passe vite   mais aussi  quand tu passes pour un con tu as belle pour juger la connerie des autres  san-antonio si queue-âne était conte ou la vie sexuelle de berurier,berurier
84965_tweet.txt,monsieur jospin parle miracle,jospin
144963_tweet.txt,je sais même pas écoute album de kaaris je sais déjà que est de la merde,kaaris
44438_tweet.txt,je suis dégoûté pour giannis,giannis
191824_tweet.txt,non mais vas y ça va prendre trop de temps aussi il est presque à la fin en plus ce gros con la  donc on fini le hobbit et on enchaine got et the witcher oui oui oui,hobbit
191824_tweet.txt,non mais vas y ça va prendre trop de temps aussi il est presque à la fin en plus ce gros con la  donc on fini le hobbit et on enchaine got et the witcher oui oui oui,enchaine
191824_tweet.txt,non mais vas y ça va prendre trop de temps aussi il est presque à la fin en plus ce gros con la  donc on fini le hobbit et on enchaine got et the witcher oui oui oui,got
191824_tweet.txt,non mais vas y ça va prendre trop de temps aussi il est presque à la fin en plus ce gros con la  donc on fini le hobbit et on enchaine got et the witcher oui oui oui,the
191824_tweet.txt,non mais vas y ça va prendre trop de temps aussi il est presque à la fin en plus ce gros con la  donc on fini le hobbit et on enchaine got et the witcher oui oui oui,witcher
115867_tweet.txt,la preuve féria de béziers  est pas en désinformant que vous allez rendre service à la cause animale,béziers
115867_tweet.txt,la preuve féria de béziers  est pas en désinformant que vous allez rendre service à la cause animale,désinformant
249478_tweet.txt,top  de pnl est toute ta vie ta aucune autre questions,pnl
186729_tweet.txt,intelligence de foutre lebron sur un westbrook à  fautes mdr il a laissé passer,lebron
186729_tweet.txt,intelligence de foutre lebron sur un westbrook à  fautes mdr il a laissé passer,westbrook
186729_tweet.txt,intelligence de foutre lebron sur un westbrook à  fautes mdr il a laissé passer,mdr
1869_tweet.txt,achète que des sacs à main alors que samedi je part en vacance et ai  habits de vacance ni de maillot de bain ptdr jv me tuer,ptdr
1869_tweet.txt,achète que des sacs à main alors que samedi je part en vacance et ai  habits de vacance ni de maillot de bain ptdr jv me tuer,jv
256384_tweet.txt,mmmmh le  majeur solide ça secure un top  en conférence est,mmmmh
256384_tweet.txt,mmmmh le  majeur solide ça secure un top  en conférence est,secure
116380_tweet.txt,jv ecouter le colors de freeze hâte à tt -,jv
116380_tweet.txt,jv ecouter le colors de freeze hâte à tt -,ecouter
116380_tweet.txt,jv ecouter le colors de freeze hâte à tt -,colors
116380_tweet.txt,jv ecouter le colors de freeze hâte à tt -,freeze
116380_tweet.txt,jv ecouter le colors de freeze hâte à tt -,tt
116380_tweet.txt,jv ecouter le colors de freeze hâte à tt -,-
49507_tweet.txt,on dirait une apocalypse se prépare adore ambiance mdrrr,mdrrr
40609_tweet.txt,non mais là est pas une question de pression il jouait à brest il a juste perdu tout ses ballons parce il veut dribbler tout le monde pas un centre pour benedetto qui en plus avoir thauvin qui joue sur son faux pied à un rado qui met pas un pied devant autre,brest
40609_tweet.txt,non mais là est pas une question de pression il jouait à brest il a juste perdu tout ses ballons parce il veut dribbler tout le monde pas un centre pour benedetto qui en plus avoir thauvin qui joue sur son faux pied à un rado qui met pas un pied devant autre,benedetto
40609_tweet.txt,non mais là est pas une question de pression il jouait à brest il a juste perdu tout ses ballons parce il veut dribbler tout le monde pas un centre pour benedetto qui en plus avoir thauvin qui joue sur son faux pied à un rado qui met pas un pied devant autre,thauvin
40609_tweet.txt,non mais là est pas une question de pression il jouait à brest il a juste perdu tout ses ballons parce il veut dribbler tout le monde pas un centre pour benedetto qui en plus avoir thauvin qui joue sur son faux pied à un rado qui met pas un pied devant autre,rado
13213_tweet.txt,a se trouve le mec il appel juste leonardo,leonardo
240351_tweet.txt,mdrrr elles sont incroyables les mentions,mdrrr
36104_tweet.txt,non ai pas là au niveau de utérus bah depuis mes  ans ma poitrine elle a pas bcp pousser si tu préfères ai un corps enfant de  ans,bcp
46028_tweet.txt,en vrai de vrai wejdene du haut de ses  ans elle a tout compris je lui souhaite que la réussite x,wejdene
174581_tweet.txt,kappa vous faites chier va falloir trouver des heures supp,supp
231460_tweet.txt,je vais réécouter en streaming mais le passage colors est vraiment bof il est tout timide ca donne pas envie,streaming
231460_tweet.txt,je vais réécouter en streaming mais le passage colors est vraiment bof il est tout timide ca donne pas envie,colors
231460_tweet.txt,je vais réécouter en streaming mais le passage colors est vraiment bof il est tout timide ca donne pas envie,ca
113159_tweet.txt,ptdtrrrrrr ils ont plus de solutions offensives les rocketya plus rien lajuste submergés par les lakers,ptdtrrrrrr
113159_tweet.txt,ptdtrrrrrr ils ont plus de solutions offensives les rocketya plus rien lajuste submergés par les lakers,rocketya
113159_tweet.txt,ptdtrrrrrr ils ont plus de solutions offensives les rocketya plus rien lajuste submergés par les lakers,lajuste
113159_tweet.txt,ptdtrrrrrr ils ont plus de solutions offensives les rocketya plus rien lajuste submergés par les lakers,lakers
102812_tweet.txt,pq on est en tt les stmg,pq
102812_tweet.txt,pq on est en tt les stmg,tt
102812_tweet.txt,pq on est en tt les stmg,stmg
112897_tweet.txt,pour certains ce mec doit etre notre latéral gauche  vannes,etre
182654_tweet.txt,wejdene est pas  seconde comparable à rihanna rihanna c une queen wejdene est une ptit chanteuse rien avoir,wejdene
182654_tweet.txt,wejdene est pas  seconde comparable à rihanna rihanna c une queen wejdene est une ptit chanteuse rien avoir,rihanna
182654_tweet.txt,wejdene est pas  seconde comparable à rihanna rihanna c une queen wejdene est une ptit chanteuse rien avoir,rihanna
182654_tweet.txt,wejdene est pas  seconde comparable à rihanna rihanna c une queen wejdene est une ptit chanteuse rien avoir,queen
182654_tweet.txt,wejdene est pas  seconde comparable à rihanna rihanna c une queen wejdene est une ptit chanteuse rien avoir,wejdene
182654_tweet.txt,wejdene est pas  seconde comparable à rihanna rihanna c une queen wejdene est une ptit chanteuse rien avoir,ptit
67517_tweet.txt,g ft le trend tiktok avec la silhouette de yoongi qui étrangle quel plaisir,ft
67517_tweet.txt,g ft le trend tiktok avec la silhouette de yoongi qui étrangle quel plaisir,trend
67517_tweet.txt,g ft le trend tiktok avec la silhouette de yoongi qui étrangle quel plaisir,tiktok
67517_tweet.txt,g ft le trend tiktok avec la silhouette de yoongi qui étrangle quel plaisir,yoongi
205988_tweet.txt,how proud bts qui ont raflé tous les prix de leurs catégories ils étaient si mim on stage i t,how
205988_tweet.txt,how proud bts qui ont raflé tous les prix de leurs catégories ils étaient si mim on stage i t,proud
205988_tweet.txt,how proud bts qui ont raflé tous les prix de leurs catégories ils étaient si mim on stage i t,bts
205988_tweet.txt,how proud bts qui ont raflé tous les prix de leurs catégories ils étaient si mim on stage i t,mim
40260_tweet.txt,ma tl svpp conseillé moi des bon film netflix,tl
40260_tweet.txt,ma tl svpp conseillé moi des bon film netflix,svpp
40260_tweet.txt,ma tl svpp conseillé moi des bon film netflix,netflix
268155_tweet.txt,conte il câblé mdrr,mdrr
225607_tweet.txt,est vrai jsuis la,jsuis
156060_tweet.txt,marine et moi on va être les wine gay aunt de nos enfants respectifs si on en a ça va être priceless,wine
156060_tweet.txt,marine et moi on va être les wine gay aunt de nos enfants respectifs si on en a ça va être priceless,aunt
156060_tweet.txt,marine et moi on va être les wine gay aunt de nos enfants respectifs si on en a ça va être priceless,priceless
223119_tweet.txt,le pire est que le mec appelle peu être leonardo aussi,leonardo
92795_tweet.txt,ah est pas la même fin que rockets okc incroyable la passe de fou de walker et le buzzer beater derrière  la folie,okc
92795_tweet.txt,ah est pas la même fin que rockets okc incroyable la passe de fou de walker et le buzzer beater derrière  la folie,walker
92795_tweet.txt,ah est pas la même fin que rockets okc incroyable la passe de fou de walker et le buzzer beater derrière  la folie,buzzer
92795_tweet.txt,ah est pas la même fin que rockets okc incroyable la passe de fou de walker et le buzzer beater derrière  la folie,beater
246189_tweet.txt,est dans les gènes  pardon  allah y hdina la calomnie c grv wallahi dire que les maghrebins sont negrophobe  c totalement contredire exemple que algerie paye vos dettes  que le maroc vous aide medicalement pr le covid  qui tienne les association humanitaire,allah
246189_tweet.txt,est dans les gènes  pardon  allah y hdina la calomnie c grv wallahi dire que les maghrebins sont negrophobe  c totalement contredire exemple que algerie paye vos dettes  que le maroc vous aide medicalement pr le covid  qui tienne les association humanitaire,hdina
246189_tweet.txt,est dans les gènes  pardon  allah y hdina la calomnie c grv wallahi dire que les maghrebins sont negrophobe  c totalement contredire exemple que algerie paye vos dettes  que le maroc vous aide medicalement pr le covid  qui tienne les association humanitaire,grv
246189_tweet.txt,est dans les gènes  pardon  allah y hdina la calomnie c grv wallahi dire que les maghrebins sont negrophobe  c totalement contredire exemple que algerie paye vos dettes  que le maroc vous aide medicalement pr le covid  qui tienne les association humanitaire,wallahi
246189_tweet.txt,est dans les gènes  pardon  allah y hdina la calomnie c grv wallahi dire que les maghrebins sont negrophobe  c totalement contredire exemple que algerie paye vos dettes  que le maroc vous aide medicalement pr le covid  qui tienne les association humanitaire,maghrebins
246189_tweet.txt,est dans les gènes  pardon  allah y hdina la calomnie c grv wallahi dire que les maghrebins sont negrophobe  c totalement contredire exemple que algerie paye vos dettes  que le maroc vous aide medicalement pr le covid  qui tienne les association humanitaire,negrophobe
246189_tweet.txt,est dans les gènes  pardon  allah y hdina la calomnie c grv wallahi dire que les maghrebins sont negrophobe  c totalement contredire exemple que algerie paye vos dettes  que le maroc vous aide medicalement pr le covid  qui tienne les association humanitaire,algerie
246189_tweet.txt,est dans les gènes  pardon  allah y hdina la calomnie c grv wallahi dire que les maghrebins sont negrophobe  c totalement contredire exemple que algerie paye vos dettes  que le maroc vous aide medicalement pr le covid  qui tienne les association humanitaire,maroc
246189_tweet.txt,est dans les gènes  pardon  allah y hdina la calomnie c grv wallahi dire que les maghrebins sont negrophobe  c totalement contredire exemple que algerie paye vos dettes  que le maroc vous aide medicalement pr le covid  qui tienne les association humanitaire,medicalement
246189_tweet.txt,est dans les gènes  pardon  allah y hdina la calomnie c grv wallahi dire que les maghrebins sont negrophobe  c totalement contredire exemple que algerie paye vos dettes  que le maroc vous aide medicalement pr le covid  qui tienne les association humanitaire,pr
246189_tweet.txt,est dans les gènes  pardon  allah y hdina la calomnie c grv wallahi dire que les maghrebins sont negrophobe  c totalement contredire exemple que algerie paye vos dettes  que le maroc vous aide medicalement pr le covid  qui tienne les association humanitaire,covid
224177_tweet.txt,entre tootatis et polska tu préfères qui,tootatis
224177_tweet.txt,entre tootatis et polska tu préfères qui,polska
130264_tweet.txt,sa strouve le mec appelle vraiment leonardo,strouve
130264_tweet.txt,sa strouve le mec appelle vraiment leonardo,leonardo
220437_tweet.txt,lena quelle source inspiration et de motivation sah,lena
220437_tweet.txt,lena quelle source inspiration et de motivation sah,sah
65904_tweet.txt,- est qui encore ce connard,-
86319_tweet.txt,jsuisss tjr la dernière informée ou quoiiii il se passe quoi avec hassan,jsuisss
86319_tweet.txt,jsuisss tjr la dernière informée ou quoiiii il se passe quoi avec hassan,tjr
86319_tweet.txt,jsuisss tjr la dernière informée ou quoiiii il se passe quoi avec hassan,quoiiii
86319_tweet.txt,jsuisss tjr la dernière informée ou quoiiii il se passe quoi avec hassan,hassan
28563_tweet.txt,la vérité force à toi wsh  mais dieu est grand  tout arrangera et ces cafard tkt la roue va tourner,wsh
28563_tweet.txt,la vérité force à toi wsh  mais dieu est grand  tout arrangera et ces cafard tkt la roue va tourner,tkt
126093_tweet.txt,milla qui parle souvent de karma elle regarde marine elle se dit purée je partage ma chambre avec satan qui veut se venger mdr,milla
126093_tweet.txt,milla qui parle souvent de karma elle regarde marine elle se dit purée je partage ma chambre avec satan qui veut se venger mdr,mdr
128942_tweet.txt,jsuis trop indécise aussi je gueule sur la télé à gasly de tenir mais je gueule aussi à sainz de passer à un moment donne faut choisir,jsuis
128942_tweet.txt,jsuis trop indécise aussi je gueule sur la télé à gasly de tenir mais je gueule aussi à sainz de passer à un moment donne faut choisir,gasly
128942_tweet.txt,jsuis trop indécise aussi je gueule sur la télé à gasly de tenir mais je gueule aussi à sainz de passer à un moment donne faut choisir,sainz
218088_tweet.txt,jsuis mort sncf qui annonce une grève début septembre est quand on pourra vivre tranquille en france,jsuis
218088_tweet.txt,jsuis mort sncf qui annonce une grève début septembre est quand on pourra vivre tranquille en france,sncf
218088_tweet.txt,jsuis mort sncf qui annonce une grève début septembre est quand on pourra vivre tranquille en france,france
169009_tweet.txt,ceux qui disent pas mister freeze jvous vois en brr brr,freeze
169009_tweet.txt,ceux qui disent pas mister freeze jvous vois en brr brr,jvous
169009_tweet.txt,ceux qui disent pas mister freeze jvous vois en brr brr,brr
169009_tweet.txt,ceux qui disent pas mister freeze jvous vois en brr brr,brr
10239_tweet.txt,les meufs de roubaix quand elles voient une meuf belle dans le bus,roubaix
123632_tweet.txt,pooooo le martiniquais,pooooo
134184_tweet.txt,les dieux ont entendu super mario galaxy,mario
134184_tweet.txt,les dieux ont entendu super mario galaxy,galaxy
202753_tweet.txt,mdr nous yavais les kondé ma collègue elle ma dit prend ça matraque dcp ai pris ça matraque ai dit le premier qui bouge jlui pt le trou ensuite ai dit au keuf fait le chien jlui ai mis un coup dans la jambe il ma fait des prise de q ai fini en gav menotté mais ct drôle,mdr
202753_tweet.txt,mdr nous yavais les kondé ma collègue elle ma dit prend ça matraque dcp ai pris ça matraque ai dit le premier qui bouge jlui pt le trou ensuite ai dit au keuf fait le chien jlui ai mis un coup dans la jambe il ma fait des prise de q ai fini en gav menotté mais ct drôle,yavais
202753_tweet.txt,mdr nous yavais les kondé ma collègue elle ma dit prend ça matraque dcp ai pris ça matraque ai dit le premier qui bouge jlui pt le trou ensuite ai dit au keuf fait le chien jlui ai mis un coup dans la jambe il ma fait des prise de q ai fini en gav menotté mais ct drôle,kondé
202753_tweet.txt,mdr nous yavais les kondé ma collègue elle ma dit prend ça matraque dcp ai pris ça matraque ai dit le premier qui bouge jlui pt le trou ensuite ai dit au keuf fait le chien jlui ai mis un coup dans la jambe il ma fait des prise de q ai fini en gav menotté mais ct drôle,dcp
202753_tweet.txt,mdr nous yavais les kondé ma collègue elle ma dit prend ça matraque dcp ai pris ça matraque ai dit le premier qui bouge jlui pt le trou ensuite ai dit au keuf fait le chien jlui ai mis un coup dans la jambe il ma fait des prise de q ai fini en gav menotté mais ct drôle,jlui
202753_tweet.txt,mdr nous yavais les kondé ma collègue elle ma dit prend ça matraque dcp ai pris ça matraque ai dit le premier qui bouge jlui pt le trou ensuite ai dit au keuf fait le chien jlui ai mis un coup dans la jambe il ma fait des prise de q ai fini en gav menotté mais ct drôle,pt
202753_tweet.txt,mdr nous yavais les kondé ma collègue elle ma dit prend ça matraque dcp ai pris ça matraque ai dit le premier qui bouge jlui pt le trou ensuite ai dit au keuf fait le chien jlui ai mis un coup dans la jambe il ma fait des prise de q ai fini en gav menotté mais ct drôle,jlui
202753_tweet.txt,mdr nous yavais les kondé ma collègue elle ma dit prend ça matraque dcp ai pris ça matraque ai dit le premier qui bouge jlui pt le trou ensuite ai dit au keuf fait le chien jlui ai mis un coup dans la jambe il ma fait des prise de q ai fini en gav menotté mais ct drôle,gav
202753_tweet.txt,mdr nous yavais les kondé ma collègue elle ma dit prend ça matraque dcp ai pris ça matraque ai dit le premier qui bouge jlui pt le trou ensuite ai dit au keuf fait le chien jlui ai mis un coup dans la jambe il ma fait des prise de q ai fini en gav menotté mais ct drôle,ct
267798_tweet.txt,vraiment de mes  ans à mes ans je pouvais littéralement crever pour selena gomez,selena
267798_tweet.txt,vraiment de mes  ans à mes ans je pouvais littéralement crever pour selena gomez,gomez
11429_tweet.txt,pourquoi vs vane autant les stmg chuis perdu,vs
11429_tweet.txt,pourquoi vs vane autant les stmg chuis perdu,vane
11429_tweet.txt,pourquoi vs vane autant les stmg chuis perdu,stmg
11429_tweet.txt,pourquoi vs vane autant les stmg chuis perdu,chuis
115786_tweet.txt,donc vous vous prevenez pas que est le selca day   ai fallit raté le selca day   vous êtes mauvais deh,prevenez
115786_tweet.txt,donc vous vous prevenez pas que est le selca day   ai fallit raté le selca day   vous êtes mauvais deh,selca
115786_tweet.txt,donc vous vous prevenez pas que est le selca day   ai fallit raté le selca day   vous êtes mauvais deh,day
115786_tweet.txt,donc vous vous prevenez pas que est le selca day   ai fallit raté le selca day   vous êtes mauvais deh,fallit
115786_tweet.txt,donc vous vous prevenez pas que est le selca day   ai fallit raté le selca day   vous êtes mauvais deh,selca
115786_tweet.txt,donc vous vous prevenez pas que est le selca day   ai fallit raté le selca day   vous êtes mauvais deh,day
115786_tweet.txt,donc vous vous prevenez pas que est le selca day   ai fallit raté le selca day   vous êtes mauvais deh,deh
194350_tweet.txt,oh pauvre bête biquette pas contente parce on dit la vérité sur la racaille assa traoré et tte sa famille de délinquants,assa
194350_tweet.txt,oh pauvre bête biquette pas contente parce on dit la vérité sur la racaille assa traoré et tte sa famille de délinquants,traoré
194350_tweet.txt,oh pauvre bête biquette pas contente parce on dit la vérité sur la racaille assa traoré et tte sa famille de délinquants,tte
147326_tweet.txt,bah en gros tu dois dire les  joueurs préférés all time une nation vsy je vais te donner italie,all
147326_tweet.txt,bah en gros tu dois dire les  joueurs préférés all time une nation vsy je vais te donner italie,time
147326_tweet.txt,bah en gros tu dois dire les  joueurs préférés all time une nation vsy je vais te donner italie,vsy
147326_tweet.txt,bah en gros tu dois dire les  joueurs préférés all time une nation vsy je vais te donner italie,italie
166975_tweet.txt,défaite des lakers cette nuit lbj  ad je vous aimes bien mais,lakers
166975_tweet.txt,défaite des lakers cette nuit lbj  ad je vous aimes bien mais,lbj
166975_tweet.txt,défaite des lakers cette nuit lbj  ad je vous aimes bien mais,ad
109284_tweet.txt,mdrr le genre de mecs qui mets son epic en commentaire pr il lui offrent un skin et en ajoutant code créateur zetfar histoire de sucer ecr un peu pls,mdrr
109284_tweet.txt,mdrr le genre de mecs qui mets son epic en commentaire pr il lui offrent un skin et en ajoutant code créateur zetfar histoire de sucer ecr un peu pls,epic
109284_tweet.txt,mdrr le genre de mecs qui mets son epic en commentaire pr il lui offrent un skin et en ajoutant code créateur zetfar histoire de sucer ecr un peu pls,pr
109284_tweet.txt,mdrr le genre de mecs qui mets son epic en commentaire pr il lui offrent un skin et en ajoutant code créateur zetfar histoire de sucer ecr un peu pls,zetfar
109284_tweet.txt,mdrr le genre de mecs qui mets son epic en commentaire pr il lui offrent un skin et en ajoutant code créateur zetfar histoire de sucer ecr un peu pls,ecr
109284_tweet.txt,mdrr le genre de mecs qui mets son epic en commentaire pr il lui offrent un skin et en ajoutant code créateur zetfar histoire de sucer ecr un peu pls,pls
20530_tweet.txt,bah nn t con ou quoi tout le monde sait très bien il la rajouté est pour la blague que est drôle,nn
122708_tweet.txt,avais un contrat sur la cheville de giannis ça me dégoûte,giannis
84545_tweet.txt,freeze corleone quand il a pas sa lean dans les mains il fait le timide il sait pas quoi faire de ses bras,freeze
84545_tweet.txt,freeze corleone quand il a pas sa lean dans les mains il fait le timide il sait pas quoi faire de ses bras,corleone
84545_tweet.txt,freeze corleone quand il a pas sa lean dans les mains il fait le timide il sait pas quoi faire de ses bras,lean
223019_tweet.txt,indécence de plenel a plus de limites vous êtes à vomir,plenel
159462_tweet.txt,bon va regarde une vidéo ytb de son match et après on en reparle ok était pas un incroyable messi mais vu les joueurs qui accompagnait il a fait de son mieux et faut pas oublier que liverpool a était tres fort aussi,ytb
159462_tweet.txt,bon va regarde une vidéo ytb de son match et après on en reparle ok était pas un incroyable messi mais vu les joueurs qui accompagnait il a fait de son mieux et faut pas oublier que liverpool a était tres fort aussi,messi
159462_tweet.txt,bon va regarde une vidéo ytb de son match et après on en reparle ok était pas un incroyable messi mais vu les joueurs qui accompagnait il a fait de son mieux et faut pas oublier que liverpool a était tres fort aussi,liverpool
159462_tweet.txt,bon va regarde une vidéo ytb de son match et après on en reparle ok était pas un incroyable messi mais vu les joueurs qui accompagnait il a fait de son mieux et faut pas oublier que liverpool a était tres fort aussi,tres
20730_tweet.txt,comeback de pôtichat mode epic que était commême de la torture  monhumaine a juste eu le temps de prendre laphoto que je ai enlevé  namého,comeback
20730_tweet.txt,comeback de pôtichat mode epic que était commême de la torture  monhumaine a juste eu le temps de prendre laphoto que je ai enlevé  namého,pôtichat
20730_tweet.txt,comeback de pôtichat mode epic que était commême de la torture  monhumaine a juste eu le temps de prendre laphoto que je ai enlevé  namého,epic
20730_tweet.txt,comeback de pôtichat mode epic que était commême de la torture  monhumaine a juste eu le temps de prendre laphoto que je ai enlevé  namého,commême
20730_tweet.txt,comeback de pôtichat mode epic que était commême de la torture  monhumaine a juste eu le temps de prendre laphoto que je ai enlevé  namého,monhumaine
20730_tweet.txt,comeback de pôtichat mode epic que était commême de la torture  monhumaine a juste eu le temps de prendre laphoto que je ai enlevé  namého,laphoto
20730_tweet.txt,comeback de pôtichat mode epic que était commême de la torture  monhumaine a juste eu le temps de prendre laphoto que je ai enlevé  namého,namého
42205_tweet.txt,est collé à roubaix fdp tout le monde vous arrache vos mères ici,roubaix
42205_tweet.txt,est collé à roubaix fdp tout le monde vous arrache vos mères ici,fdp
119401_tweet.txt,les gens connaissent pas adblock en fait  oo sinon est le principe de you tube ils mettent des pubs partout vous en voulez pas faut prendre le truc prémium est le but nous faire chier pour nous pousser à payer leur truc,adblock
119401_tweet.txt,les gens connaissent pas adblock en fait  oo sinon est le principe de you tube ils mettent des pubs partout vous en voulez pas faut prendre le truc prémium est le but nous faire chier pour nous pousser à payer leur truc,oo
119401_tweet.txt,les gens connaissent pas adblock en fait  oo sinon est le principe de you tube ils mettent des pubs partout vous en voulez pas faut prendre le truc prémium est le but nous faire chier pour nous pousser à payer leur truc,you
119401_tweet.txt,les gens connaissent pas adblock en fait  oo sinon est le principe de you tube ils mettent des pubs partout vous en voulez pas faut prendre le truc prémium est le but nous faire chier pour nous pousser à payer leur truc,prémium
6263_tweet.txt,le réal du gp qui fait genre on en a quelque chose à foutre hamilton,gp
6263_tweet.txt,le réal du gp qui fait genre on en a quelque chose à foutre hamilton,hamilton
109743_tweet.txt,oh putain je viens de me chier dessus là   mais tu connais bien mal ma propension à ignorer les gens ne serait-ce que parce que je sais que ça les fait chier de même que les woke fanatiques de hanouna ne sont pas les gens les plus effrayants sur twitter sache-le,serait-ce
109743_tweet.txt,oh putain je viens de me chier dessus là   mais tu connais bien mal ma propension à ignorer les gens ne serait-ce que parce que je sais que ça les fait chier de même que les woke fanatiques de hanouna ne sont pas les gens les plus effrayants sur twitter sache-le,woke
